transcript_10 scaffold_0 6 GL831247.1 17
transcript_42126 scaffold_83 39 GL831192.1 0
transcript_42126 scaffold_83 39 GL832090.1 0
transcript_42126 scaffold_83 39 GL832090.1 1
transcript_42126 scaffold_83 39 GL831263.1 88
transcript_42126 scaffold_83 39 GL831263.1 90
transcript_42126 scaffold_83 39 GL831263.1 92
transcript_42127 scaffold_83 40 GL831182.1 130
transcript_42127 scaffold_83 40 GL831263.1 93
transcript_42128 scaffold_83 41 GL831263.1 94
transcript_42129 scaffold_83 42 GL831182.1 119
transcript_42129 scaffold_83 42 GL831186.1 91
transcript_42129 scaffold_83 42 GL831263.1 95
transcript_4213 scaffold_122 57 GL831137.1 135
transcript_4213 scaffold_122 57 GL831428.1 212
transcript_42130 scaffold_83 43 GL831263.1 96
transcript_42131 scaffold_83 44 GL831263.1 97
transcript_42132 scaffold_83 45 GL831159.1 264
transcript_42132 scaffold_83 45 GL831263.1 98
transcript_42134 scaffold_83 46 GL831263.1 100
transcript_42135 scaffold_83 47 GL831263.1 101
transcript_42139 scaffold_831 0 GL831137.1 215
transcript_42139 scaffold_831 0 GL831175.1 218
transcript_42139 scaffold_831 0 GL831175.1 220
transcript_42140 scaffold_831 1 GL831175.1 221
transcript_42141 scaffold_831 2 GL831175.1 222
transcript_42142 scaffold_831 3 GL831175.1 223
transcript_42146 scaffold_832 0 GL831136.1 6
transcript_4215 scaffold_122 58 GL831137.1 132
transcript_4215 scaffold_122 58 GL831137.1 134
transcript_42155 scaffold_832 1 GL831136.1 11
transcript_42157 scaffold_832 2 GL831136.1 12
transcript_4216 scaffold_122 59 GL831137.1 131
transcript_4217 scaffold_122 60 GL831137.1 130
transcript_42171 scaffold_832 3 GL831151.1 115
transcript_42171 scaffold_832 3 GL831136.1 13
transcript_42171 scaffold_832 3 GL831459.1 7
transcript_42176 scaffold_832 4 GL831136.1 14
transcript_42176 scaffold_832 4 GL831136.1 16
transcript_42176 scaffold_832 4 GL831154.1 284
transcript_42177 scaffold_832 5 GL831203.1 119
transcript_42177 scaffold_832 5 GL831203.1 154
transcript_42177 scaffold_832 5 GL831136.1 17
transcript_42177 scaffold_832 5 GL831181.1 188
transcript_42177 scaffold_832 5 GL831428.1 198
transcript_42177 scaffold_832 5 GL831200.1 206
transcript_42177 scaffold_832 5 GL831203.1 235
transcript_42177 scaffold_832 5 GL831203.1 30
transcript_42177 scaffold_832 5 GL831181.1 326
transcript_42177 scaffold_832 5 GL831203.1 329
transcript_42177 scaffold_832 5 GL831428.1 335
transcript_42177 scaffold_832 5 GL831203.1 398
transcript_42177 scaffold_832 5 GL831200.1 418
transcript_42177 scaffold_832 5 GL831181.1 426
transcript_42177 scaffold_832 5 GL831203.1 457
transcript_42177 scaffold_832 5 GL831428.1 468
transcript_42177 scaffold_832 5 GL831181.1 505
transcript_42177 scaffold_832 5 GL831428.1 69
transcript_42178 scaffold_832 6 GL831136.1 19
transcript_42178 scaffold_832 6 GL831136.1 21
transcript_42180 scaffold_833 0 GL831271.1 43
transcript_42184 scaffold_833 1 GL831271.1 42
transcript_42186 scaffold_833 2 GL831271.1 41
transcript_42188 scaffold_833 3 GL831271.1 1
transcript_42189 scaffold_833 4 GL831271.1 0
transcript_42189 scaffold_833 4 GL831403.1 11
transcript_42189 scaffold_833 4 GL831185.1 138
transcript_42189 scaffold_833 4 GL831310.1 71
transcript_42190 scaffold_833 5 GL831185.1 144
transcript_42191 scaffold_834 0 GL831137.1 694
transcript_42192 scaffold_834 1 GL831137.1 690
transcript_42192 scaffold_834 1 GL831137.1 692
transcript_42193 scaffold_834 2 GL831137.1 689
transcript_42194 scaffold_834 3 GL831137.1 688
transcript_42195 scaffold_834 4 GL831137.1 685
transcript_42195 scaffold_834 4 GL831137.1 687
transcript_42196 scaffold_834 5 GL831137.1 684
transcript_42197 scaffold_834 6 GL831137.1 683
transcript_42198 scaffold_835 0 GL831810.1 0
transcript_42198 scaffold_835 0 GL831324.1 15
transcript_42198 scaffold_835 0 GL831324.1 17
transcript_42198 scaffold_835 0 GL831810.1 2
transcript_42198 scaffold_835 0 GL831810.1 4
transcript_42198 scaffold_835 0 GL831140.1 422
transcript_42198 scaffold_835 0 GL831140.1 425
transcript_42198 scaffold_835 0 GL831140.1 428
transcript_42198 scaffold_835 0 GL831324.1 43
transcript_42198 scaffold_835 0 GL831324.1 45
transcript_42198 scaffold_835 0 GL831324.1 47
transcript_42198 scaffold_835 0 GL831324.1 49
transcript_42198 scaffold_835 0 GL831139.1 490
transcript_42198 scaffold_835 0 GL831139.1 492
transcript_42198 scaffold_835 0 GL831324.1 51
transcript_42198 scaffold_835 0 GL831324.1 67
transcript_42198 scaffold_835 0 GL831250.1 69
transcript_42198 scaffold_835 0 GL831324.1 69
transcript_42198 scaffold_835 0 GL831324.1 71
transcript_42198 scaffold_835 0 GL831250.1 72
transcript_42198 scaffold_835 0 GL831324.1 73
transcript_42198 scaffold_835 0 GL831324.1 75
transcript_42198 scaffold_835 0 GL831324.1 77
transcript_42199 scaffold_835 1 GL831153.1 250
transcript_4220 scaffold_122 61 GL831137.1 128
transcript_4220 scaffold_122 61 GL831272.1 129
transcript_42202 scaffold_835 2 GL831153.1 252
transcript_42204 scaffold_835 3 GL831153.1 253
transcript_42206 scaffold_835 4 GL831153.1 254
transcript_42207 scaffold_835 5 GL831153.1 255
transcript_42208 scaffold_835 6 GL831153.1 256
transcript_42209 scaffold_835 7 GL831153.1 257
transcript_4221 scaffold_122 62 GL831137.1 123
transcript_4221 scaffold_122 62 GL831137.1 125
transcript_4221 scaffold_122 62 GL831137.1 127
transcript_4221 scaffold_122 62 GL831272.1 127
transcript_4221 scaffold_122 62 GL831167.1 137
transcript_42210 scaffold_835 8 GL831153.1 258
transcript_42213 scaffold_835 9 GL831153.1 259
transcript_42214 scaffold_835 10 GL831153.1 260
transcript_42215 scaffold_835 11 GL831153.1 261
transcript_42216 scaffold_835 12 GL831153.1 262
transcript_42217 scaffold_835 13 GL831153.1 263
transcript_4222 scaffold_122 63 GL831137.1 122
transcript_42220 scaffold_835 14 GL831337.1 0
transcript_42220 scaffold_835 14 GL831208.1 103
transcript_42220 scaffold_835 14 GL831140.1 111
transcript_42220 scaffold_835 14 GL831284.1 77
transcript_42220 scaffold_835 14 GL831812.1 8
transcript_42234 scaffold_837 0 GL831162.1 268
transcript_42238 scaffold_837 1 GL831162.1 267
transcript_42239 scaffold_837 2 GL831162.1 261
transcript_4224 scaffold_122 64 GL831137.1 121
transcript_42243 scaffold_837 3 GL831162.1 260
transcript_42244 scaffold_837 4 GL831134.1 1027
transcript_42244 scaffold_837 4 GL831162.1 255
transcript_42244 scaffold_837 4 GL831162.1 257
transcript_42244 scaffold_837 4 GL831162.1 259
transcript_42246 scaffold_837 5 GL831162.1 249
transcript_42247 scaffold_838 0 GL831151.1 17
transcript_42248 scaffold_838 1 GL831151.1 139
transcript_42248 scaffold_838 1 GL831151.1 16
transcript_42248 scaffold_838 1 GL831181.1 189
transcript_42248 scaffold_838 1 GL831200.1 199
transcript_42248 scaffold_838 1 GL831190.1 27
transcript_42248 scaffold_838 1 GL831190.1 303
transcript_42248 scaffold_838 1 GL831181.1 327
transcript_42248 scaffold_838 1 GL831151.1 367
transcript_42248 scaffold_838 1 GL831151.1 398
transcript_42248 scaffold_838 1 GL831181.1 483
transcript_42248 scaffold_838 1 GL831190.1 540
transcript_42248 scaffold_838 1 GL831190.1 638
transcript_42248 scaffold_838 1 GL831241.1 65
transcript_42248 scaffold_838 1 GL831190.1 704
transcript_4225 scaffold_122 65 GL831137.1 120
transcript_42250 scaffold_838 2 GL831151.1 14
transcript_42251 scaffold_838 3 GL831151.1 13
transcript_42252 scaffold_838 4 GL831151.1 10
transcript_42253 scaffold_838 5 GL831151.1 8
transcript_42255 scaffold_838 6 GL831151.1 7
transcript_42256 scaffold_838 7 GL831151.1 6
transcript_42258 scaffold_838 8 GL831151.1 3
transcript_42260 scaffold_838 9 GL831151.1 1
transcript_42261 scaffold_838 10 GL832010.1 1
transcript_42264 scaffold_839 0 GL831408.1 66
transcript_42266 scaffold_839 1 GL831424.1 10
transcript_42266 scaffold_839 1 GL831408.1 65
transcript_42268 scaffold_839 2 GL831154.1 477
transcript_42268 scaffold_839 2 GL831408.1 60
transcript_42268 scaffold_839 2 GL831408.1 62
transcript_42268 scaffold_839 2 GL831408.1 64
transcript_42268 scaffold_839 2 GL831312.1 66
transcript_42270 scaffold_839 3 GL831156.1 169
transcript_42270 scaffold_839 3 GL831141.1 360
transcript_42270 scaffold_839 3 GL831269.1 5
transcript_42270 scaffold_839 3 GL831146.1 606
transcript_42270 scaffold_839 3 GL831136.1 682
transcript_42271 scaffold_839 4 GL831170.1 124
transcript_42271 scaffold_839 4 GL831150.1 335
transcript_42271 scaffold_839 4 GL831143.1 401
transcript_42271 scaffold_839 4 GL831328.1 67
transcript_42271 scaffold_839 4 GL831268.1 90
transcript_42274 scaffold_839 5 GL831408.1 57
transcript_42275 scaffold_839 6 GL831408.1 56
transcript_42276 scaffold_839 7 GL831408.1 55
transcript_42277 scaffold_839 8 GL831454.1 18
transcript_42277 scaffold_839 8 GL831133.1 251
transcript_42277 scaffold_839 8 GL831408.1 52
transcript_42277 scaffold_839 8 GL831408.1 54
transcript_42278 scaffold_839 9 GL831408.1 51
transcript_42279 scaffold_839 10 GL831408.1 50
transcript_42280 scaffold_839 11 GL831408.1 49
transcript_42285 scaffold_84 0 GL831186.1 148
transcript_42286 scaffold_84 1 GL831186.1 133
transcript_42286 scaffold_84 1 GL831186.1 135
transcript_42286 scaffold_84 1 GL831186.1 137
transcript_42286 scaffold_84 1 GL831186.1 140
transcript_42286 scaffold_84 1 GL831186.1 142
transcript_42286 scaffold_84 1 GL831186.1 144
transcript_42286 scaffold_84 1 GL831186.1 146
transcript_4229 scaffold_1223 0 GL831136.1 659
transcript_4229 scaffold_1223 0 GL831136.1 667
transcript_4229 scaffold_1223 0 GL831136.1 669
transcript_4229 scaffold_1223 0 GL831136.1 671
transcript_4229 scaffold_1223 0 GL831136.1 673
transcript_4229 scaffold_1223 0 GL831136.1 675
transcript_42290 scaffold_84 2 GL831186.1 121
transcript_42290 scaffold_84 2 GL831186.1 123
transcript_42290 scaffold_84 2 GL831186.1 125
transcript_42290 scaffold_84 2 GL831186.1 127
transcript_42290 scaffold_84 2 GL831186.1 129
transcript_42290 scaffold_84 2 GL831186.1 131
transcript_42291 scaffold_84 3 GL831186.1 120
transcript_42295 scaffold_84 4 GL831289.1 3
transcript_42296 scaffold_84 5 GL831289.1 4
transcript_42297 scaffold_84 6 GL831225.1 163
transcript_42297 scaffold_84 6 GL831289.1 5
transcript_42298 scaffold_84 7 GL831216.1 154
transcript_42298 scaffold_84 7 GL831143.1 234
transcript_42298 scaffold_84 7 GL831289.1 6
transcript_42298 scaffold_84 7 GL831289.1 8
transcript_42300 scaffold_84 8 GL831289.1 12
transcript_42300 scaffold_84 8 GL831216.1 150
transcript_42300 scaffold_84 8 GL831225.1 168
transcript_42300 scaffold_84 8 GL831149.1 587
transcript_42300 scaffold_84 8 GL831249.1 6
transcript_42302 scaffold_84 9 GL831200.1 127
transcript_42302 scaffold_84 9 GL831289.1 20
transcript_42302 scaffold_84 9 GL831182.1 68
transcript_42302 scaffold_84 9 GL831141.1 69
transcript_42303 scaffold_84 10 GL831289.1 21
transcript_42305 scaffold_84 11 GL831395.1 15
transcript_42306 scaffold_84 12 GL831289.1 22
transcript_42307 scaffold_84 13 GL831289.1 26
transcript_42308 scaffold_84 14 GL831289.1 27
transcript_42309 scaffold_84 15 GL831289.1 28
transcript_42311 scaffold_84 16 GL831289.1 34
transcript_42313 scaffold_84 17 GL831289.1 35
transcript_42314 scaffold_84 18 GL831188.1 172
transcript_42314 scaffold_84 18 GL831188.1 174
transcript_42314 scaffold_84 18 GL831225.1 191
transcript_42314 scaffold_84 18 GL831225.1 194
transcript_42314 scaffold_84 18 GL831225.1 197
transcript_42314 scaffold_84 18 GL831225.1 200
transcript_42314 scaffold_84 18 GL831289.1 37
transcript_42314 scaffold_84 18 GL831289.1 39
transcript_42314 scaffold_84 18 GL831289.1 42
transcript_42314 scaffold_84 18 GL831289.1 45
transcript_42314 scaffold_84 18 GL831181.1 698
transcript_42314 scaffold_84 18 GL831181.1 701
transcript_42314 scaffold_84 18 GL831181.1 703
transcript_42314 scaffold_84 18 GL831181.1 709
transcript_42314 scaffold_84 18 GL831181.1 716
transcript_42314 scaffold_84 18 GL831181.1 718
transcript_42314 scaffold_84 18 GL831181.1 720
transcript_42314 scaffold_84 18 GL831181.1 722
transcript_42314 scaffold_84 18 GL831181.1 726
transcript_42314 scaffold_84 18 GL831181.1 728
transcript_42315 scaffold_84 19 GL831289.1 47
transcript_42316 scaffold_84 20 GL831289.1 48
transcript_42320 scaffold_84 21 GL831289.1 49
transcript_42321 scaffold_84 22 GL831163.1 157
transcript_42321 scaffold_84 22 GL831258.1 20
transcript_42321 scaffold_84 22 GL831225.1 206
transcript_42321 scaffold_84 22 GL831258.1 40
transcript_42321 scaffold_84 22 GL831289.1 50
transcript_42321 scaffold_84 22 GL831289.1 53
transcript_42321 scaffold_84 22 GL831289.1 55
transcript_42322 scaffold_84 23 GL831289.1 56
transcript_42323 scaffold_84 24 GL831395.1 16
transcript_42323 scaffold_84 24 GL831289.1 57
transcript_42324 scaffold_84 25 GL831289.1 58
transcript_42325 scaffold_84 26 GL831289.1 59
transcript_42326 scaffold_84 27 GL831225.1 213
transcript_42326 scaffold_84 27 GL831289.1 60
transcript_42326 scaffold_84 27 GL831289.1 62
transcript_42327 scaffold_84 28 GL831289.1 63
transcript_42328 scaffold_84 29 GL831289.1 64
transcript_4233 scaffold_1225 0 GL831304.1 23
transcript_42330 scaffold_84 30 GL831289.1 66
transcript_42331 scaffold_84 31 GL831225.1 221
transcript_42331 scaffold_84 31 GL831289.1 67
transcript_42331 scaffold_84 31 GL831289.1 69
transcript_42332 scaffold_84 32 GL831289.1 70
transcript_42333 scaffold_84 33 GL831161.1 241
transcript_42333 scaffold_84 33 GL831157.1 480
transcript_42333 scaffold_84 33 GL831289.1 71
transcript_42334 scaffold_84 34 GL831289.1 72
transcript_42335 scaffold_84 35 GL831289.1 73
transcript_42335 scaffold_84 35 GL831289.1 75
transcript_42336 scaffold_84 36 GL831164.1 408
transcript_42336 scaffold_84 36 GL831289.1 76
transcript_42338 scaffold_84 37 GL831289.1 78
transcript_42339 scaffold_84 38 GL831289.1 79
transcript_4234 scaffold_1226 0 GL831424.1 24
transcript_42340 scaffold_84 39 GL831289.1 80
transcript_42341 scaffold_84 40 GL831289.1 81
transcript_42342 scaffold_84 41 GL831289.1 82
transcript_42343 scaffold_84 42 GL832019.1 0
transcript_42343 scaffold_84 42 GL831213.1 11
transcript_42343 scaffold_84 42 GL831352.1 42
transcript_42343 scaffold_84 42 GL831289.1 83
transcript_42344 scaffold_84 43 GL831289.1 84
transcript_42347 scaffold_84 44 GL831289.1 88
transcript_42347 scaffold_84 44 GL831289.1 94
transcript_42348 scaffold_84 45 GL832015.1 0
transcript_42348 scaffold_84 45 GL832151.1 0
transcript_42348 scaffold_84 45 GL832433.1 0
transcript_42348 scaffold_84 45 GL831441.1 1
transcript_42348 scaffold_84 45 GL831289.1 101
transcript_42348 scaffold_84 45 GL831289.1 104
transcript_42348 scaffold_84 45 GL831441.1 16
transcript_42348 scaffold_84 45 GL831441.1 3
transcript_42348 scaffold_84 45 GL831289.1 89
transcript_42348 scaffold_84 45 GL831289.1 91
transcript_42348 scaffold_84 45 GL831289.1 96
transcript_42348 scaffold_84 45 GL831289.1 99
transcript_4235 scaffold_1226 1 GL831424.1 25
transcript_42350 scaffold_84 46 GL831441.1 0
transcript_42350 scaffold_84 46 GL831168.1 14
transcript_42350 scaffold_84 46 GL831205.1 14
transcript_42350 scaffold_84 46 GL831173.1 153
transcript_42350 scaffold_84 46 GL831173.1 164
transcript_42350 scaffold_84 46 GL831441.1 17
transcript_42350 scaffold_84 46 GL831539.1 17
transcript_42350 scaffold_84 46 GL831441.1 2
transcript_42350 scaffold_84 46 GL831441.1 4
transcript_42350 scaffold_84 46 GL831205.1 78
transcript_42351 scaffold_84 47 GL831441.1 18
transcript_42352 scaffold_84 48 GL831441.1 19
transcript_42353 scaffold_84 49 GL831441.1 20
transcript_42354 scaffold_84 50 GL831195.1 15
transcript_42354 scaffold_84 50 GL831206.1 181
transcript_42354 scaffold_84 50 GL831441.1 21
transcript_42355 scaffold_84 51 GL831441.1 22
transcript_42356 scaffold_84 52 GL831441.1 23
transcript_42357 scaffold_84 53 GL831441.1 24
transcript_4236 scaffold_1227 0 GL831172.1 114
transcript_42363 scaffold_84 54 GL831441.1 25
transcript_42363 scaffold_84 54 GL831441.1 27
transcript_42363 scaffold_84 54 GL831441.1 29
transcript_42363 scaffold_84 54 GL831441.1 31
transcript_42363 scaffold_84 54 GL831135.1 362
transcript_42363 scaffold_84 54 GL831290.1 68
transcript_42367 scaffold_84 55 GL831441.1 33
transcript_42373 scaffold_840 0 GL831140.1 750
transcript_42375 scaffold_840 1 GL831140.1 749
transcript_42376 scaffold_840 2 GL831140.1 748
transcript_42377 scaffold_840 3 GL831140.1 747
transcript_42378 scaffold_840 4 GL831140.1 746
transcript_42380 scaffold_840 5 GL831140.1 745
transcript_42385 scaffold_840 6 GL831140.1 744
transcript_42392 scaffold_841 0 GL831458.1 27
transcript_42395 scaffold_841 1 GL831458.1 26
transcript_42396 scaffold_841 2 GL831458.1 25
transcript_42397 scaffold_841 3 GL831332.1 16
transcript_42397 scaffold_841 3 GL831264.1 23
transcript_42397 scaffold_841 3 GL831458.1 24
transcript_42397 scaffold_841 3 GL831157.1 250
transcript_42397 scaffold_841 3 GL831245.1 46
transcript_42398 scaffold_841 4 GL831458.1 11
transcript_42398 scaffold_841 4 GL831288.1 117
transcript_42398 scaffold_841 4 GL831458.1 13
transcript_42398 scaffold_841 4 GL831458.1 15
transcript_42398 scaffold_841 4 GL831147.1 185
transcript_42398 scaffold_841 4 GL831458.1 20
transcript_42398 scaffold_841 4 GL831204.1 211
transcript_42398 scaffold_841 4 GL831458.1 22
transcript_42398 scaffold_841 4 GL831147.1 293
transcript_42398 scaffold_841 4 GL831147.1 403
transcript_42398 scaffold_841 4 GL831147.1 561
transcript_42398 scaffold_841 4 GL831458.1 9
transcript_42398 scaffold_841 4 GL831447.1 94
transcript_42399 scaffold_841 5 GL831458.1 10
transcript_42399 scaffold_841 5 GL831458.1 12
transcript_42399 scaffold_841 5 GL831458.1 14
transcript_42399 scaffold_841 5 GL831458.1 16
transcript_42399 scaffold_841 5 GL831458.1 21
transcript_42399 scaffold_841 5 GL831458.1 23
transcript_42399 scaffold_841 5 GL831458.1 8
transcript_42400 scaffold_841 6 GL831458.1 6
transcript_42402 scaffold_841 7 GL831458.1 5
transcript_42404 scaffold_841 8 GL831458.1 4
transcript_42405 scaffold_841 9 GL831458.1 3
transcript_42405 scaffold_841 9 GL831212.1 5
transcript_42407 scaffold_841 10 GL831458.1 0
transcript_42407 scaffold_841 10 GL831458.1 2
transcript_42408 scaffold_841 11 GL831947.1 0
transcript_42408 scaffold_841 11 GL831224.1 10
transcript_42408 scaffold_841 11 GL831224.1 12
transcript_42408 scaffold_841 11 GL831947.1 2
transcript_4241 scaffold_1228 0 GL831209.1 121
transcript_4241 scaffold_1228 0 GL831526.1 16
transcript_4241 scaffold_1228 0 GL831314.1 31
transcript_4241 scaffold_1228 0 GL831294.1 33
transcript_4241 scaffold_1228 0 GL831190.1 359
transcript_4241 scaffold_1228 0 GL831209.1 74
transcript_42412 scaffold_842 0 GL831901.1 0
transcript_42412 scaffold_842 0 GL831810.1 1
transcript_42412 scaffold_842 0 GL831324.1 16
transcript_42412 scaffold_842 0 GL831810.1 3
transcript_42412 scaffold_842 0 GL831901.1 3
transcript_42412 scaffold_842 0 GL831140.1 424
transcript_42412 scaffold_842 0 GL831140.1 426
transcript_42412 scaffold_842 0 GL831324.1 44
transcript_42412 scaffold_842 0 GL831324.1 46
transcript_42412 scaffold_842 0 GL831324.1 48
transcript_42412 scaffold_842 0 GL831324.1 50
transcript_42412 scaffold_842 0 GL831324.1 68
transcript_42412 scaffold_842 0 GL831250.1 71
transcript_42412 scaffold_842 0 GL831324.1 72
transcript_42412 scaffold_842 0 GL831324.1 74
transcript_42412 scaffold_842 0 GL831324.1 76
transcript_42413 scaffold_842 1 GL831405.1 105
transcript_42413 scaffold_842 1 GL831405.1 107
transcript_42413 scaffold_842 1 GL831405.1 112
transcript_42413 scaffold_842 1 GL831137.1 259
